employee_id,first_name,last_name,department,job_title,job_level,location,region,manager_id,joining_date,exit_date,performance_rating,tenure_years,is_active,supervisor_id
6566,Tamara,Mays,Sales,Sales Manager,2,Seattle,EMEA,5079.0,06/13/2016,,3,9.14,True,6921.0
6567,David,Jackson,HR,HR Generalist,3,Chicago,APAC,12789.0,09/10/2021,,5,3.89,True,
6568,Ariana,Jimenez,Finance,Finance Manager,1,San Francisco,NA,8313.0,06/18/2017,,1,8.13,True,2476.0
6569,Christopher,Frederick,IT,IT Specialist,5,Boston,EMEA,7327.0,08/21/2024,12/27/2024,2,0.35,False,14317.0
6570,Charles,Martinez,Sales,Sales Manager,2,Austin,EMEA,8068.0,03/31/2021,,1,4.34,True,5667.0
6571,Donna,Meadows,Operations,Operations Executive,2,Boston,EMEA,5133.0,08/29/2023,,2,1.93,True,8091.0
6572,Wendy,Dixon,HR,HR Manager,5,Boston,EMEA,5119.0,05/20/2022,,1,3.2,True,
6573,Timothy,Macdonald,Customer Support,Support Agent,5,Austin,APAC,,08/01/2020,,5,5.0,True,5638.0
6574,Danielle,Thompson,Sales,Sales Manager,4,San Francisco,EMEA,,09/23/2018,,1,6.86,True,5908.0
6575,Brandi,Diaz,Engineering,Senior Engineer,3,Chicago,APAC,3101.0,08/15/2021,,5,3.96,True,14695.0
6576,Adrian,Ortiz,Finance,Financial Analyst,3,Boston,APAC,1085.0,11/05/2016,06/20/2021,5,4.62,False,11684.0
6577,Edward,Le,Operations,Operations Manager,3,San Francisco,LATAM,13188.0,03/11/2022,04/21/2025,5,3.12,False,8381.0
6578,Rhonda,Donaldson,Engineering,Senior Engineer,4,Chicago,APAC,8026.0,04/05/2017,,1,8.33,True,4068.0
6579,Grace,Middleton,Engineering,Senior Engineer,2,Boston,LATAM,15187.0,09/04/2015,,1,9.92,True,8798.0
6580,Christopher,Garrett,Marketing,Marketing Manager,5,San Francisco,EMEA,9501.0,09/29/2023,,3,1.84,True,12221.0
6581,Tyrone,Cooper,HR,HR Generalist,3,Austin,EMEA,9335.0,09/15/2017,,5,7.88,True,12872.0
6582,Destiny,Ramirez,Operations,Operations Executive,5,Seattle,EMEA,3120.0,01/06/2021,03/09/2024,1,3.17,False,11259.0
6583,Chelsea,Matthews,Sales,Sales Executive,5,San Francisco,EMEA,9047.0,12/06/2015,06/23/2023,3,7.55,False,4467.0
6584,Gina,Mendoza,Engineering,Engineering Manager,2,Austin,EMEA,,06/11/2021,,5,4.14,True,1373.0
6585,Kristina,Cameron,Engineering,Engineering Manager,2,Chicago,LATAM,14723.0,04/14/2024,,2,1.3,True,13938.0
6586,Gabriel,Garner,HR,HR Manager,5,Boston,APAC,1557.0,05/02/2024,,2,1.25,True,14775.0
6587,Shannon,Johnson,Marketing,Marketing Manager,1,Seattle,NA,1527.0,06/30/2019,,4,6.09,True,
6588,Tiffany,Young,Operations,Operations Executive,4,New York,APAC,3432.0,11/21/2019,02/07/2023,4,3.22,False,1222.0
6589,Christopher,Little,Customer Support,Support Agent,1,Seattle,APAC,,06/27/2025,08/04/2025,3,0.1,False,11586.0
6590,John,Wilson,IT,IT Manager,1,New York,LATAM,2796.0,05/02/2023,,3,2.25,True,
6591,Nathaniel,Keller,Operations,Operations Executive,3,Seattle,NA,9206.0,01/19/2023,,3,2.53,True,5065.0
6592,Michael,Aguirre,Operations,Operations Executive,3,Seattle,NA,10435.0,07/21/2018,,2,7.04,True,5576.0
6593,Adam,Walker,HR,HR Manager,2,Boston,EMEA,11820.0,09/02/2022,,4,2.92,True,9033.0
6594,William,Martinez,Sales,Sales Manager,3,Boston,EMEA,15702.0,01/03/2025,,5,0.58,True,11173.0
6595,Katie,Johnson,Customer Support,Support Lead,1,Seattle,APAC,,06/02/2021,,4,4.17,True,2447.0
6596,Janet,Freeman,Sales,Sales Executive,2,San Francisco,EMEA,11225.0,05/13/2016,,2,9.22,True,
6597,Edgar,Smith,Operations,Operations Executive,2,San Francisco,NA,9734.0,03/24/2025,,1,0.36,True,9902.0
6598,Spencer,Harris,IT,IT Manager,2,New York,APAC,7151.0,08/06/2016,,5,8.99,True,
6599,Derek,Calderon,Customer Support,Support Lead,2,New York,NA,11170.0,10/27/2024,,5,0.76,True,11025.0
6600,Victoria,Vaughan,Finance,Financial Analyst,5,Chicago,LATAM,8797.0,11/04/2016,,5,8.75,True,7454.0
6601,Stephen,Austin,IT,IT Manager,3,Seattle,NA,8382.0,07/06/2016,,1,9.08,True,1381.0
6602,Heather,Rodriguez,Engineering,Engineering Manager,1,Seattle,NA,,04/28/2020,,1,5.26,True,10097.0
6603,Paul,Stark,Marketing,Marketing Specialist,3,San Francisco,EMEA,10316.0,01/21/2021,12/21/2021,3,0.92,False,6149.0
6604,Aaron,Rogers,Sales,Sales Executive,5,Austin,APAC,10800.0,05/28/2017,,1,8.18,True,
6605,Cory,Martinez,Finance,Financial Analyst,4,Seattle,NA,10871.0,03/15/2024,,2,1.38,True,9747.0
6606,Emily,Morales,HR,HR Generalist,3,Seattle,APAC,2139.0,05/17/2024,07/09/2025,1,1.15,False,
6607,Madison,Johnson,Engineering,Senior Engineer,5,San Francisco,LATAM,12494.0,05/07/2024,,1,1.24,True,15667.0
6608,Scott,Douglas,HR,HR Generalist,4,Austin,EMEA,13489.0,06/27/2023,,4,2.1,True,12469.0
6609,Jennifer,Burke,HR,HR Generalist,4,San Francisco,NA,11740.0,03/17/2016,,5,9.38,True,5557.0
6610,Nicholas,Williams,Engineering,Engineering Manager,1,New York,LATAM,8236.0,07/13/2022,,1,3.05,True,7055.0
6611,Raymond,Thompson,Sales,Sales Executive,3,Seattle,EMEA,6377.0,12/13/2019,,1,5.64,True,9173.0
6612,Heather,Moran,Finance,Finance Manager,3,Boston,APAC,2395.0,05/08/2017,,2,8.24,True,15217.0
6613,Marvin,Clark,IT,IT Manager,3,San Francisco,EMEA,2737.0,09/20/2019,,4,5.87,True,13599.0
6614,Virginia,Riley,IT,IT Specialist,1,Austin,LATAM,2326.0,09/12/2017,,2,7.89,True,1653.0
6615,Paula,Nguyen,HR,HR Generalist,4,Boston,NA,12770.0,06/12/2023,,4,2.14,True,6496.0
6616,Christina,Rodriguez,Sales,Sales Executive,5,Boston,NA,2614.0,06/06/2023,09/26/2024,4,1.31,False,14948.0
6617,Zachary,King,Sales,Sales Executive,4,Seattle,APAC,8123.0,02/28/2025,,3,0.42,True,14050.0
6618,Jeremiah,Montoya,Engineering,Software Engineer,3,Boston,EMEA,15446.0,07/27/2023,,3,2.02,True,9143.0
6619,Alexander,Vang,Sales,Sales Executive,3,San Francisco,APAC,8217.0,01/31/2017,,5,8.5,True,14088.0
6620,Patricia,Miller,Customer Support,Support Agent,5,Austin,NA,,12/24/2018,,5,6.61,True,14598.0
6621,Angela,Washington,Finance,Financial Analyst,5,New York,APAC,10363.0,02/13/2022,,3,3.47,True,11636.0
6622,Maria,Lowe,Customer Support,Support Agent,1,Austin,APAC,13714.0,04/04/2024,,5,1.33,True,13131.0
6623,Sarah,Mason,HR,HR Generalist,4,Austin,LATAM,3487.0,12/28/2019,,4,5.6,True,11556.0
6624,Danielle,Sparks,Finance,Financial Analyst,1,Chicago,NA,10728.0,08/03/2024,,3,0.99,True,7626.0
6625,Brett,Howell,Customer Support,Support Agent,1,Chicago,APAC,8171.0,12/22/2021,,1,3.61,True,8137.0
6626,Jennifer,Nixon,HR,HR Manager,1,Boston,LATAM,10320.0,03/16/2022,,1,3.38,True,
6627,Diana,Anderson,Marketing,Marketing Manager,1,Austin,LATAM,6868.0,04/15/2019,12/11/2020,5,1.66,False,7874.0
6628,John,Beck,Engineering,Software Engineer,4,Boston,LATAM,9273.0,11/12/2016,08/27/2020,4,3.79,False,
6629,Tabitha,Martinez,HR,HR Generalist,4,New York,EMEA,14519.0,04/15/2022,,3,3.3,True,14849.0
6630,Jamie,Evans,Engineering,Software Engineer,5,Chicago,EMEA,15862.0,03/24/2019,,2,6.36,True,
6631,Joseph,Hancock,Marketing,Marketing Manager,2,New York,APAC,6061.0,01/19/2021,,4,4.53,True,
6632,Robert,Mills,Operations,Operations Executive,5,Boston,APAC,6573.0,06/27/2019,,1,6.1,True,12421.0
6633,Jason,Hill,HR,HR Manager,4,Chicago,LATAM,5238.0,06/07/2020,,1,5.15,True,14903.0
6634,Michael,Griffith,HR,HR Generalist,4,San Francisco,EMEA,15262.0,11/21/2022,01/27/2025,2,2.19,False,7799.0
6635,Nathan,Bartlett,Finance,Finance Manager,5,Austin,NA,4429.0,04/30/2020,,2,5.26,True,4400.0
6636,Tommy,Moore,Marketing,Marketing Specialist,1,Austin,NA,15244.0,11/26/2020,,1,4.68,True,14629.0
6637,Linda,Long,Customer Support,Support Lead,4,San Francisco,NA,2702.0,01/10/2022,,3,3.56,True,4121.0
6638,Yolanda,Dixon,HR,HR Manager,1,Boston,NA,5983.0,02/13/2017,,1,8.47,True,12426.0
6639,William,Moore,Customer Support,Support Lead,4,Austin,LATAM,4304.0,06/22/2024,,4,1.11,True,14653.0
6640,Valerie,Parks,Sales,Sales Executive,4,New York,EMEA,12305.0,07/14/2017,04/28/2021,3,3.79,False,12338.0
6641,Scott,Smith,Finance,Financial Analyst,4,San Francisco,LATAM,3830.0,03/27/2019,,5,6.35,True,1096.0
6642,Andrew,Greer,Engineering,Software Engineer,2,San Francisco,EMEA,,02/29/2020,08/06/2020,4,0.44,False,6098.0
6643,Rebecca,Pace,HR,HR Generalist,2,Boston,APAC,8400.0,08/02/2020,,5,5.0,True,3619.0
6644,Jacob,Kennedy,Sales,Sales Executive,1,San Francisco,EMEA,13321.0,09/06/2015,,5,9.91,True,14737.0
6645,Nathaniel,Mays,HR,HR Generalist,4,Austin,LATAM,,11/01/2019,,2,5.75,True,12443.0
6646,Edward,Velasquez,Sales,Sales Executive,4,Boston,EMEA,,05/25/2017,07/14/2024,1,7.14,False,1506.0
6647,Jane,Phillips,Finance,Finance Manager,1,New York,APAC,6578.0,03/06/2024,05/12/2024,1,0.18,False,15721.0
6648,David,Sanchez,IT,IT Manager,3,New York,NA,8737.0,05/28/2021,,5,4.18,True,3976.0
6649,Keith,Long,Marketing,Marketing Manager,5,Chicago,EMEA,13931.0,12/05/2019,,1,5.66,True,6039.0
6650,Michael,Martinez,Finance,Financial Analyst,4,Austin,LATAM,6153.0,07/12/2017,,4,8.06,True,10369.0
6651,Jessica,Russell,Customer Support,Support Agent,5,Seattle,NA,3723.0,11/06/2020,,2,4.74,True,13636.0
6652,Robert,Scott,Finance,Finance Manager,2,San Francisco,LATAM,7656.0,07/18/2023,,1,2.04,True,
6653,Lisa,Dudley,Finance,Finance Manager,5,Boston,NA,11534.0,03/26/2023,,2,2.35,True,12126.0
6654,Robin,Carter,Finance,Finance Manager,3,Austin,APAC,11893.0,10/20/2019,,5,5.79,True,11147.0
6655,Amy,Conrad,Finance,Finance Manager,3,New York,APAC,11169.0,01/17/2025,02/11/2025,3,0.07,False,2525.0
6656,Jessica,Contreras,Finance,Financial Analyst,4,Boston,NA,10492.0,09/28/2016,,2,8.85,True,
6657,Nathaniel,Johnson,HR,HR Generalist,4,Austin,APAC,3168.0,01/22/2017,,1,8.53,True,10849.0
6658,John,Manning,Customer Support,Support Lead,3,San Francisco,EMEA,14697.0,03/20/2022,,5,3.37,True,3832.0
6659,Cynthia,Williams,Engineering,Senior Engineer,4,Austin,EMEA,8551.0,06/14/2016,03/03/2022,5,5.72,False,4952.0
6660,Kyle,Hill,HR,HR Manager,4,Seattle,LATAM,4476.0,07/12/2022,08/15/2022,4,0.09,False,14382.0
6661,Jacob,Matthews,Sales,Sales Executive,5,Chicago,NA,12852.0,02/12/2023,,2,2.47,True,8249.0
6662,Lucas,Foster,HR,HR Manager,5,Boston,APAC,,01/21/2021,,3,4.53,True,6665.0
6663,Melissa,Rodriguez,Sales,Sales Executive,3,Austin,EMEA,13609.0,05/18/2021,,5,4.21,True,7668.0
6664,Robert,Moody,Marketing,Marketing Specialist,4,Boston,LATAM,3903.0,02/11/2019,,4,6.47,True,14403.0
6665,Cynthia,Harris,Sales,Sales Manager,3,San Francisco,LATAM,,10/03/2024,,3,0.83,True,5400.0
6666,Christine,Tucker,Operations,Operations Manager,2,Boston,NA,4481.0,05/30/2018,04/25/2024,3,5.91,False,5287.0
6667,Charles,Hubbard,Customer Support,Support Lead,3,San Francisco,NA,15869.0,09/17/2024,06/22/2025,2,0.76,False,12252.0
6668,Melissa,Graham,Finance,Financial Analyst,2,New York,EMEA,5015.0,05/14/2021,,3,4.22,True,
6669,Stephen,Dorsey,HR,HR Generalist,5,Boston,EMEA,1649.0,08/09/2024,,2,0.98,True,6059.0
6670,Maureen,Brown,Sales,Sales Manager,4,Austin,LATAM,4299.0,11/11/2017,04/26/2022,4,4.46,False,3604.0
6671,Amber,Salazar,Marketing,Marketing Manager,4,Austin,APAC,10804.0,03/30/2025,05/16/2025,1,0.13,False,11867.0
6672,Patty,Gomez,Operations,Operations Manager,2,San Francisco,APAC,11908.0,11/15/2019,,4,5.72,True,6736.0
6673,Laura,Fox,Engineering,Engineering Manager,1,Chicago,NA,1849.0,10/16/2020,,3,4.79,True,
6674,William,Faulkner,Customer Support,Support Agent,3,Boston,EMEA,10528.0,11/26/2021,,3,3.68,True,2009.0
6675,Paul,Gibson,IT,IT Manager,3,Austin,APAC,5389.0,04/14/2017,,2,8.3,True,4007.0
6676,Ariel,Reyes,Sales,Sales Executive,5,Boston,APAC,13364.0,11/26/2021,,3,3.68,True,3959.0
6677,Kathleen,Simmons,Engineering,Senior Engineer,3,San Francisco,EMEA,13060.0,04/17/2020,04/13/2023,4,2.99,False,15849.0
6678,Sheila,Rodriguez,Customer Support,Support Lead,3,New York,EMEA,7020.0,09/22/2020,,5,4.86,True,
6679,Regina,Riley,HR,HR Manager,1,Austin,EMEA,13808.0,05/22/2025,06/30/2025,5,0.11,False,4266.0
6680,Karen,Rosales,Marketing,Marketing Manager,4,Seattle,NA,6580.0,05/20/2020,09/26/2024,4,4.36,False,15570.0
6681,Connie,Young,Marketing,Marketing Manager,3,San Francisco,EMEA,13236.0,03/12/2025,03/13/2025,2,0.0,False,2692.0
6682,Megan,Taylor,Finance,Financial Analyst,4,Chicago,LATAM,5272.0,02/21/2024,11/21/2024,2,0.75,False,15682.0
6683,Jessica,Soto,Engineering,Software Engineer,3,New York,EMEA,1077.0,11/26/2015,,3,9.69,True,8251.0
6684,Alan,Shaw,HR,HR Manager,4,Boston,NA,10597.0,12/23/2022,07/03/2024,3,1.53,False,
6685,Elizabeth,Roberts,Customer Support,Support Agent,3,San Francisco,EMEA,8326.0,08/20/2016,,3,8.95,True,11371.0
6686,Doris,Phillips,Engineering,Senior Engineer,1,San Francisco,LATAM,,11/29/2022,,3,2.67,True,13406.0
6687,Beth,Mendoza,Operations,Operations Manager,5,San Francisco,NA,14601.0,11/02/2015,,4,9.75,True,10692.0
6688,Kathryn,Mitchell,Sales,Sales Executive,4,Boston,NA,5620.0,01/04/2024,,4,1.58,True,6049.0
6689,Sharon,White,Operations,Operations Manager,2,Chicago,NA,13689.0,12/10/2024,,5,0.64,True,2640.0
6690,Stephanie,Dalton,Finance,Financial Analyst,3,Boston,EMEA,8656.0,10/10/2015,,5,9.82,True,7227.0
6691,Russell,Smith,Operations,Operations Manager,3,New York,LATAM,7687.0,09/12/2019,,4,5.89,True,13507.0
6692,Richard,Jones,Operations,Operations Manager,4,Chicago,LATAM,2116.0,11/25/2024,03/22/2025,3,0.32,False,12566.0
6693,James,Luna,Sales,Sales Executive,4,Seattle,APAC,3266.0,10/19/2020,,3,4.79,True,15837.0
6694,Mary,Strong,Operations,Operations Executive,4,Seattle,LATAM,7665.0,03/22/2025,,5,0.36,True,5471.0
6695,Derek,Garrett,HR,HR Generalist,3,New York,NA,,05/07/2023,12/01/2023,1,0.57,False,14171.0
6696,Sarah,Jennings,HR,HR Generalist,3,Seattle,NA,,02/13/2022,,1,3.47,True,1745.0
6697,Patty,James,Sales,Sales Manager,3,Austin,APAC,12249.0,11/24/2023,,1,1.69,True,8147.0
6698,Denise,Nixon,Sales,Sales Manager,2,Chicago,NA,6278.0,06/05/2017,06/26/2024,1,7.06,False,9832.0
6699,Christopher,Meyer,Marketing,Marketing Manager,4,Boston,NA,1708.0,03/14/2016,,1,9.39,True,8559.0
6700,Cody,Bullock,Customer Support,Support Lead,3,Boston,EMEA,5498.0,05/20/2020,,3,5.2,True,6073.0
6701,April,Crawford,Operations,Operations Executive,2,Austin,NA,8150.0,07/21/2017,,3,8.04,True,3157.0
6702,Jonathan,Jensen,Engineering,Senior Engineer,2,Seattle,LATAM,12800.0,02/07/2017,12/19/2021,2,4.87,False,11617.0
6703,Lisa,Thompson,Operations,Operations Executive,5,Austin,EMEA,5533.0,03/08/2025,,3,0.4,True,10539.0
6704,Tara,Reid,Operations,Operations Manager,1,Seattle,EMEA,9415.0,09/21/2016,,1,8.87,True,6279.0
6705,Laura,Wilson,IT,IT Specialist,2,Seattle,APAC,4280.0,02/07/2016,,2,9.49,True,3161.0
6706,Zachary,Hall,IT,IT Manager,5,San Francisco,NA,8501.0,06/02/2023,,3,2.17,True,5325.0
6707,Alicia,Walker,Finance,Finance Manager,3,New York,APAC,3732.0,01/03/2019,,4,6.58,True,11454.0
6708,Kristen,Bond,Engineering,Senior Engineer,1,Seattle,EMEA,12191.0,09/04/2015,,5,9.92,True,
6709,Andre,Adams,Marketing,Marketing Manager,5,New York,LATAM,5393.0,07/28/2018,,5,7.02,True,11347.0
6710,Joshua,Taylor,Customer Support,Support Agent,1,Seattle,EMEA,9422.0,10/28/2021,12/08/2021,2,0.11,False,7533.0
6711,Joyce,Lee,Engineering,Software Engineer,3,Seattle,EMEA,3450.0,12/12/2016,,2,8.64,True,9109.0
6712,William,Herrera,Marketing,Marketing Specialist,3,San Francisco,EMEA,9451.0,05/17/2021,,4,4.21,True,9603.0
6713,Scott,Williams,Sales,Sales Manager,5,Seattle,APAC,3689.0,11/01/2015,,2,9.76,True,4139.0
6714,Daniel,Lawrence,Marketing,Marketing Specialist,5,Boston,APAC,10564.0,07/24/2022,,4,3.02,True,2329.0
6715,Ronald,Burns,Engineering,Engineering Manager,1,Seattle,LATAM,4716.0,08/10/2018,04/05/2019,1,0.65,False,13333.0
6716,Laura,Huff,Customer Support,Support Agent,1,San Francisco,APAC,3151.0,04/18/2020,,3,5.29,True,1457.0
6717,Shannon,Mercado,Engineering,Senior Engineer,5,Seattle,LATAM,3869.0,05/15/2018,,3,7.22,True,11049.0
6718,Lucas,Schroeder,Operations,Operations Executive,1,Chicago,LATAM,9597.0,05/29/2023,,3,2.18,True,8176.0
6719,Jill,Nelson,Finance,Financial Analyst,2,Boston,NA,1073.0,08/04/2017,,1,8.0,True,13810.0
6720,Erica,Williams,HR,HR Generalist,4,Austin,EMEA,6955.0,01/24/2021,,4,4.52,True,6829.0
6721,Joseph,Douglas,Operations,Operations Manager,1,Boston,APAC,6446.0,04/29/2024,,2,1.26,True,9218.0
6722,Raymond,Curry,HR,HR Manager,5,New York,EMEA,5769.0,09/26/2017,,5,7.85,True,1918.0
6723,Brent,Harris,Customer Support,Support Lead,5,Boston,APAC,2717.0,02/26/2022,,4,3.43,True,3766.0
6724,Ian,Jordan,Operations,Operations Executive,2,Boston,NA,9864.0,10/06/2017,,4,7.82,True,
6725,Andrew,Williams,Customer Support,Support Agent,2,San Francisco,EMEA,15256.0,04/15/2018,,3,7.3,True,5022.0
6726,Lucas,Guerra,Operations,Operations Executive,1,New York,LATAM,,11/10/2024,,1,0.72,True,11454.0
6727,Shaun,Santiago,Customer Support,Support Lead,4,Austin,LATAM,2834.0,07/09/2021,,4,4.07,True,
6728,Valerie,Castillo,IT,IT Manager,3,San Francisco,APAC,10235.0,05/22/2025,,5,0.19,True,13870.0
6729,Kimberly,Thompson,Operations,Operations Executive,4,Austin,LATAM,,08/22/2022,,5,2.95,True,
6730,Tanner,Gilbert,Marketing,Marketing Manager,5,Chicago,EMEA,1160.0,07/16/2018,,1,7.05,True,4676.0
6731,Jessica,Maldonado,Finance,Financial Analyst,5,Austin,NA,1300.0,07/01/2020,,3,5.09,True,4211.0
6732,Ronald,Diaz,HR,HR Generalist,2,Seattle,NA,2728.0,10/04/2023,09/15/2024,3,0.95,False,5085.0
6733,John,Evans,Operations,Operations Executive,1,Chicago,APAC,5433.0,03/23/2025,,1,0.36,True,9436.0
6734,Emily,Morgan,Sales,Sales Manager,3,Seattle,LATAM,3182.0,02/20/2025,,2,0.44,True,8881.0
6735,David,Dudley,Engineering,Engineering Manager,5,Chicago,EMEA,7490.0,04/20/2023,,5,2.28,True,10470.0
6736,Amanda,Smith,Sales,Sales Executive,4,Chicago,NA,10205.0,08/07/2020,,4,4.99,True,4220.0
6737,Morgan,Kane,Engineering,Software Engineer,5,New York,LATAM,9935.0,03/15/2018,,5,7.39,True,1641.0
6738,Kimberly,Lewis,Operations,Operations Manager,5,Seattle,LATAM,5491.0,01/26/2017,,3,8.52,True,2967.0
6739,Jeffrey,Kirk,Customer Support,Support Agent,1,New York,APAC,3872.0,02/22/2017,,2,8.44,True,15547.0
6740,Shannon,Thomas,Operations,Operations Executive,1,Boston,NA,3222.0,07/09/2023,,1,2.07,True,5939.0
6741,Michelle,Figueroa,Marketing,Marketing Specialist,1,Chicago,EMEA,14148.0,04/10/2023,,4,2.31,True,12327.0
6742,Daniel,Donaldson,Customer Support,Support Agent,1,Boston,APAC,12956.0,04/07/2019,,2,6.32,True,15593.0
6743,Ashley,Kelly,Marketing,Marketing Specialist,1,New York,APAC,7287.0,07/13/2018,,1,7.06,True,4832.0
6744,Edgar,Long,Marketing,Marketing Manager,4,Austin,APAC,8222.0,02/13/2020,,4,5.47,True,11707.0
6745,Renee,Marshall,Finance,Finance Manager,1,San Francisco,EMEA,12973.0,08/21/2019,,3,5.95,True,15851.0
6746,Jacob,Brennan,Operations,Operations Manager,1,Seattle,LATAM,11597.0,12/22/2022,,2,2.61,True,8155.0
6747,Tyler,Martin,Operations,Operations Executive,4,Boston,APAC,11064.0,08/22/2015,,4,9.95,True,
6748,Megan,Jackson,Sales,Sales Manager,4,Chicago,LATAM,14550.0,07/13/2018,,3,7.06,True,15977.0
6749,Larry,Perez,Sales,Sales Executive,1,New York,NA,15374.0,04/02/2022,,4,3.33,True,
6750,Hector,Pittman,Marketing,Marketing Manager,2,Austin,APAC,13208.0,04/04/2019,08/05/2019,5,0.34,False,
6751,Ashley,Gomez,Marketing,Marketing Specialist,3,New York,NA,3460.0,08/29/2024,,2,0.92,True,15323.0
6752,Rachel,Robinson,Finance,Finance Manager,3,San Francisco,APAC,15946.0,08/14/2017,,3,7.97,True,3627.0
6753,Daniel,Jones,Operations,Operations Manager,5,Chicago,APAC,12943.0,12/03/2022,,4,2.66,True,14363.0
6754,Michelle,Shaw,Sales,Sales Manager,3,New York,LATAM,10314.0,10/30/2015,,5,9.76,True,13218.0
6755,Linda,Cruz,Finance,Financial Analyst,1,Boston,LATAM,9715.0,06/30/2020,04/12/2023,4,2.78,False,4131.0
6756,Monica,Casey,Operations,Operations Manager,1,Seattle,EMEA,14757.0,02/24/2018,,5,7.44,True,15942.0
6757,Kelly,Perez,Engineering,Engineering Manager,4,Seattle,LATAM,,11/23/2016,,5,8.69,True,2257.0
6758,Bridget,Griffin,Marketing,Marketing Specialist,2,Austin,EMEA,8117.0,01/31/2019,,5,6.5,True,1551.0
6759,James,Higgins,Marketing,Marketing Manager,2,Chicago,APAC,4146.0,10/06/2020,,1,4.82,True,3139.0
6760,Denise,Copeland,Finance,Finance Manager,2,Austin,EMEA,9193.0,04/09/2019,,2,6.32,True,12861.0
6761,Alyssa,Gibson,Sales,Sales Executive,3,Boston,EMEA,1763.0,01/04/2016,11/03/2019,3,3.83,False,2140.0
6762,Felicia,Johnson,Marketing,Marketing Specialist,2,San Francisco,LATAM,8063.0,06/28/2025,,4,0.09,True,11830.0
6763,Joseph,Rios,Operations,Operations Executive,1,Chicago,NA,1823.0,10/28/2023,,5,1.76,True,4540.0
6764,Amanda,Williams,Operations,Operations Manager,1,Chicago,LATAM,5225.0,04/21/2019,,5,6.28,True,5966.0
6765,Jacqueline,Singleton,Sales,Sales Manager,4,Seattle,NA,,12/16/2020,,3,4.63,True,9336.0
6766,Thomas,Booker,Finance,Finance Manager,3,Chicago,APAC,7115.0,02/19/2017,05/14/2019,5,2.23,False,9841.0
6767,Tyler,Robertson,Finance,Finance Manager,5,Chicago,APAC,,04/19/2019,02/25/2021,1,1.86,False,15165.0
6768,Sarah,Jordan,Marketing,Marketing Manager,5,Seattle,LATAM,12939.0,05/23/2019,04/03/2023,3,3.87,False,6258.0
6769,Molly,Bright,Engineering,Software Engineer,2,San Francisco,EMEA,15519.0,05/19/2025,,1,0.2,True,8781.0
6770,Kayla,Potter,Marketing,Marketing Manager,3,San Francisco,APAC,1219.0,12/04/2016,,1,8.66,True,6197.0
6771,Daniel,Gordon,Marketing,Marketing Manager,3,Austin,LATAM,7147.0,10/19/2015,,2,9.79,True,8946.0
6772,Rick,Clay,HR,HR Generalist,4,San Francisco,NA,,11/11/2016,,5,8.73,True,7625.0
6773,Sarah,Lewis,Operations,Operations Manager,1,Seattle,NA,3783.0,03/07/2024,,4,1.4,True,12862.0
6774,Melinda,Meyer,Sales,Sales Manager,4,San Francisco,NA,11942.0,07/30/2021,,1,4.01,True,5976.0
6775,Rebecca,Rodriguez,Finance,Financial Analyst,2,Seattle,NA,6454.0,04/13/2017,,5,8.31,True,
6776,Christian,Parker,Customer Support,Support Lead,5,San Francisco,NA,14237.0,04/20/2021,,3,4.28,True,
6777,Paul,King,HR,HR Manager,4,New York,EMEA,6842.0,11/29/2018,01/27/2025,5,6.17,False,2344.0
6778,Erika,Fisher,Operations,Operations Manager,5,Boston,LATAM,9853.0,08/23/2020,03/30/2025,5,4.6,False,6737.0
6779,Sara,Herrera,Finance,Finance Manager,1,Austin,NA,11987.0,09/17/2017,,3,7.88,True,8978.0
6780,Joseph,Andrade,Customer Support,Support Agent,1,Austin,EMEA,1547.0,03/25/2018,,1,7.36,True,14500.0
6781,William,Phillips,Finance,Finance Manager,4,Chicago,NA,10694.0,04/10/2020,,3,5.31,True,2704.0
6782,Maria,Peters,Marketing,Marketing Manager,3,New York,LATAM,6244.0,07/28/2019,,3,6.02,True,8746.0
6783,John,Matthews,Operations,Operations Executive,4,Boston,LATAM,6408.0,05/25/2020,,1,5.19,True,
6784,Amanda,Austin,Operations,Operations Manager,3,Boston,LATAM,,01/22/2018,11/01/2019,2,1.78,False,9338.0
6785,Bryan,Anderson,Customer Support,Support Lead,3,Austin,APAC,,10/31/2022,,4,2.75,True,
6786,Jennifer,Bryan,Customer Support,Support Lead,5,Boston,EMEA,5647.0,12/20/2021,,3,3.62,True,12782.0
6787,Adrian,Tyler,HR,HR Generalist,4,Boston,APAC,6272.0,12/11/2021,,1,3.64,True,3464.0
6788,Allison,Martin,Operations,Operations Manager,1,New York,APAC,7570.0,08/13/2020,,4,4.97,True,11224.0
6789,Mark,Johnson,Sales,Sales Executive,3,Chicago,LATAM,1739.0,02/15/2016,,5,9.47,True,5176.0
6790,Matthew,Becker,IT,IT Specialist,1,Austin,APAC,,04/04/2017,,4,8.33,True,7584.0
6791,Veronica,Horn,Finance,Financial Analyst,2,Chicago,LATAM,9532.0,02/09/2022,,5,3.48,True,14141.0
6792,Katherine,Miller,HR,HR Generalist,1,San Francisco,EMEA,9376.0,07/20/2022,,3,3.04,True,10470.0
6793,Donna,Wolfe,Marketing,Marketing Specialist,1,Austin,LATAM,11004.0,06/17/2017,,2,8.13,True,12434.0
6794,Jason,Meadows,Sales,Sales Executive,5,New York,NA,1002.0,11/14/2020,03/30/2021,5,0.37,False,
